E_mu, beta, sig_y, sig_mu, rho
0.0891934, 0.896544, 0.154982, 0.0918672, -0.548149
0.0569391, 0.911612, 0.154982, 0.0917289, -0.561952
0.109993, 0.897384, 0.154982, 0.0914997, -0.533972
0.0874134, 0.904078, 0.154982, 0.092699, -0.506546
0.0856534, 0.899947, 0.154982, 0.0923786, -0.449154
0.0386721, 0.910567, 0.154982, 0.0898762, -0.474641
0.0439584, 0.910492, 0.154982, 0.0864119, -0.485089
0.0830025, 0.899774, 0.154982, 0.0851825, -0.493478
0.0772574, 0.912416, 0.154982, 0.086545, -0.504588
0.0615265, 0.920843, 0.154982, 0.0852571, -0.52647
0.0418589, 0.915211, 0.154982, 0.086056, -0.54629
0.016513, 0.926709, 0.154982, 0.085045, -0.570285
0.00393744, 0.920656, 0.154982, 0.0815326, -0.565244
0.0429751, 0.92384, 0.154982, 0.0831088, -0.557549
0.109072, 0.91156, 0.154982, 0.0824333, -0.566716
0.0568531, 0.9191, 0.154982, 0.0830126, -0.544727
0.0496884, 0.926543, 0.154982, 0.0842883, -0.544913
0.0623013, 0.907502, 0.154982, 0.083653, -0.57169
0.0605522, 0.918301, 0.154982, 0.0825657, -0.602331
0.064415, 0.925409, 0.154982, 0.0820647, -0.578602
0.0614427, 0.905091, 0.154982, 0.080848, -0.572877
0.0883193, 0.919753, 0.154982, 0.0823968, -0.583573
0.106756, 0.935405, 0.154982, 0.0806158, -0.567135
0.0828449, 0.906096, 0.154982, 0.0800604, -0.579474
0.0644264, 0.927691, 0.154982, 0.0841721, -0.582473
0.112511, 0.910053, 0.154982, 0.0833751, -0.587783
0.0723215, 0.904017, 0.154982, 0.0857657, -0.58472
0.0467455, 0.93083, 0.154982, 0.0863124, -0.576663
0.00228806, 0.923833, 0.154982, 0.087966, -0.565946
0.112957, 0.930164, 0.154982, 0.0860573, -0.521419
0.0517717, 0.908562, 0.154982, 0.08462, -0.561601
0.0706465, 0.915607, 0.154982, 0.0874839, -0.577386
0.0853092, 0.923093, 0.154982, 0.0913044, -0.547729
0.106424, 0.87855, 0.154982, 0.089544, -0.543904
0.119676, 0.890153, 0.154982, 0.0904128, -0.552022
0.0928372, 0.900016, 0.154982, 0.0897852, -0.554859
0.129107, 0.902135, 0.154982, 0.0892704, -0.533143
0.129528, 0.913577, 0.154982, 0.0918159, -0.512243
0.101753, 0.901416, 0.154982, 0.0899031, -0.513752
0.0988696, 0.885101, 0.154982, 0.0956044, -0.525673
0.086874, 0.887501, 0.154982, 0.093914, -0.550157
0.121627, 0.9011, 0.154982, 0.0958695, -0.569997
0.0771123, 0.876296, 0.154982, 0.0961353, -0.563302
0.072007, 0.880241, 0.154982, 0.0966206, -0.572168
0.087593, 0.896001, 0.154982, 0.0976542, -0.590234
0.0703854, 0.905783, 0.154982, 0.0960356, -0.585613
0.128901, 0.900244, 0.154982, 0.0962738, -0.602481
0.116276, 0.883783, 0.154982, 0.0941027, -0.571667
0.0648775, 0.875377, 0.154982, 0.0964583, -0.579993
0.10355, 0.895507, 0.154982, 0.0950042, -0.558766
0.102732, 0.89946, 0.154982, 0.0943806, -0.556779
0.107031, 0.890356, 0.154982, 0.0956825, -0.569524
0.0966032, 0.904015, 0.154982, 0.0922318, -0.560539
0.0579241, 0.887296, 0.154982, 0.092867, -0.544484
0.0812219, 0.90282, 0.154982, 0.0955724, -0.553033
0.0902462, 0.883077, 0.154982, 0.0978283, -0.482565
0.0868716, 0.881714, 0.154982, 0.0955263, -0.490496
0.0635956, 0.895235, 0.154982, 0.0961553, -0.482898
0.0778504, 0.893873, 0.154982, 0.0958916, -0.431645
0.0788179, 0.868487, 0.154982, 0.0992548, -0.458128
0.0666285, 0.902509, 0.154982, 0.0973246, -0.444744
0.0817991, 0.891854, 0.154982, 0.0967678, -0.451583
0.103993, 0.906537, 0.154982, 0.0963631, -0.433459
0.0879932, 0.894378, 0.154982, 0.0965544, -0.437316
0.0920989, 0.899454, 0.154982, 0.100462, -0.442007
0.0299701, 0.892464, 0.154982, 0.0992343, -0.426153
0.149687, 0.898401, 0.154982, 0.0974213, -0.451268
0.119346, 0.890445, 0.154982, 0.0997289, -0.458882
0.0927124, 0.875667, 0.154982, 0.100435, -0.471136
0.0960647, 0.856123, 0.154982, 0.103248, -0.447664
0.0686299, 0.874505, 0.154982, 0.103957, -0.446464
0.0876597, 0.878622, 0.154982, 0.103879, -0.448024
0.0557869, 0.874456, 0.154982, 0.0998915, -0.427376
0.0380912, 0.861201, 0.154982, 0.104807, -0.423288
0.113936, 0.880875, 0.154982, 0.0954964, -0.473386
0.129274, 0.88857, 0.154982, 0.0984222, -0.465111
0.0796068, 0.893412, 0.154982, 0.0996612, -0.443883
0.0575734, 0.902882, 0.154982, 0.0963668, -0.427875
0.114639, 0.896784, 0.154982, 0.0958591, -0.439553
0.100293, 0.921166, 0.154982, 0.0940919, -0.416856
0.116053, 0.878933, 0.154982, 0.0965366, -0.388033
0.0654121, 0.887393, 0.154982, 0.0996797, -0.36424
0.10163, 0.878518, 0.152848, 0.100628, -0.396513
0.0414623, 0.88137, 0.152848, 0.104321, -0.390116
0.0918286, 0.875692, 0.152848, 0.102529, -0.3862
0.0716132, 0.872407, 0.152848, 0.0964977, -0.384474
0.0182521, 0.896134, 0.152848, 0.0955819, -0.424924
0.0754307, 0.897042, 0.152848, 0.0911764, -0.481252
0.0899889, 0.90117, 0.152848, 0.0895355, -0.493615
0.0929038, 0.909259, 0.152848, 0.09063, -0.535192
0.0971202, 0.911892, 0.152848, 0.0865593, -0.574147
0.104579, 0.914904, 0.152848, 0.087073, -0.560811
0.0674831, 0.898808, 0.152848, 0.0849497, -0.585062
0.0900379, 0.909955, 0.152848, 0.0873939, -0.603699
0.0631674, 0.91441, 0.152848, 0.0840112, -0.589654
0.0788872, 0.910646, 0.152848, 0.0856667, -0.614261
0.0967628, 0.907113, 0.152848, 0.0840353, -0.647519
0.0726165, 0.920849, 0.152848, 0.0855816, -0.666046
0.0986145, 0.903169, 0.152848, 0.0833907, -0.667556
0.100502, 0.9014, 0.152848, 0.0865707, -0.700831
0.119492, 0.923344, 0.152848, 0.0888302, -0.677094
0.0775669, 0.918513, 0.152848, 0.0891094, -0.685013
0.108613, 0.903616, 0.152848, 0.0896996, -0.698023
0.105732, 0.922866, 0.152848, 0.0888149, -0.690158
0.0891629, 0.921836, 0.152848, 0.0887016, -0.706678
0.0865381, 0.915902, 0.152848, 0.0869462, -0.705586
0.0695382, 0.924844, 0.152848, 0.0870029, -0.689427
0.115961, 0.903026, 0.152848, 0.0913686, -0.681306
0.116603, 0.896391, 0.152848, 0.0939027, -0.675285
0.0715158, 0.910662, 0.152848, 0.0915084, -0.695019
0.100387, 0.905135, 0.152848, 0.0895931, -0.697171
0.0560855, 0.901445, 0.152848, 0.0874616, -0.703782
0.0621623, 0.905124, 0.152848, 0.0894202, -0.710793
0.0191277, 0.910518, 0.152848, 0.0890954, -0.719933
0.0509082, 0.906027, 0.152848, 0.0881662, -0.712434
0.0481024, 0.922993, 0.152848, 0.0858349, -0.701842
0.0442786, 0.917312, 0.152848, 0.086204, -0.736118
0.0216362, 0.91431, 0.152848, 0.0874425, -0.758582
0.0267534, 0.909641, 0.152848, 0.0848829, -0.76557
0.0248012, 0.906238, 0.152848, 0.0869788, -0.75916
0.0512778, 0.911009, 0.152848, 0.0869604, -0.764824
0.0926692, 0.902653, 0.152848, 0.0876528, -0.760303
0.054597, 0.901771, 0.152848, 0.0873611, -0.745169
0.0469002, 0.908458, 0.152848, 0.0883996, -0.762361
0.0212342, 0.912068, 0.152848, 0.09006, -0.756196
0.0550044, 0.892073, 0.152848, 0.0915489, -0.756014
0.0202861, 0.894981, 0.152848, 0.0949471, -0.746268
0.0450484, 0.908887, 0.152848, 0.0940041, -0.763343
0.0175514, 0.900919, 0.152848, 0.090656, -0.75588
0.0667495, 0.894768, 0.152848, 0.0903288, -0.757516
0.0302785, 0.906451, 0.152848, 0.0897157, -0.775426
0.016255, 0.918525, 0.152848, 0.0883324, -0.766939
0.00012513, 0.923243, 0.152848, 0.0893644, -0.774452
0.0269597, 0.91625, 0.152848, 0.0865987, -0.767879
0.0491318, 0.908274, 0.152848, 0.0841464, -0.77188
0.0649547, 0.918288, 0.152848, 0.0823077, -0.770187
0.0761714, 0.916539, 0.152848, 0.0827361, -0.759992
0.0730523, 0.926763, 0.152848, 0.0812128, -0.769577
0.0631269, 0.915985, 0.152848, 0.0836738, -0.772211
0.0666662, 0.927856, 0.152848, 0.0835187, -0.76869
0.0248038, 0.932554, 0.152848, 0.0829405, -0.776198
0.0782618, 0.923043, 0.152848, 0.0852522, -0.770132
0.0589676, 0.904292, 0.152848, 0.0833959, -0.760574
0.0467669, 0.926163, 0.152848, 0.0849323, -0.767413
0.0792803, 0.911276, 0.152848, 0.0866374, -0.785529
0.0981898, 0.915421, 0.152848, 0.086377, -0.7846
0.102995, 0.896602, 0.152848, 0.0867582, -0.807474
0.0897593, 0.914222, 0.152848, 0.0832819, -0.823343
0.0358311, 0.915697, 0.152848, 0.0832813, -0.822784
0.105558, 0.920746, 0.152848, 0.0834842, -0.814131
0.0712078, 0.923392, 0.152848, 0.083179, -0.824573
0.0544044, 0.918477, 0.152848, 0.0820121, -0.819078
0.0651459, 0.913363, 0.152848, 0.0818565, -0.829071
0.0694004, 0.924836, 0.152848, 0.0822545, -0.807762
0.0998618, 0.92906, 0.152848, 0.0824319, -0.827896
0.0835352, 0.929973, 0.152848, 0.082551, -0.833219
0.0919148, 0.922263, 0.152848, 0.0833122, -0.836197
0.0732454, 0.92789, 0.152848, 0.0851885, -0.818043
