E_mu, beta, sig_y, sig_mu, rho
0.0827437, 0.899745, 0.142075, 0.0900672, -0.755823
0.064287, 0.895639, 0.142075, 0.0887923, -0.761602
0.0555526, 0.901081, 0.142075, 0.0910474, -0.761218
0.100408, 0.908364, 0.142075, 0.0921404, -0.761105
0.0149709, 0.895722, 0.142075, 0.0934128, -0.759502
0.0781622, 0.899651, 0.142075, 0.0940245, -0.767379
0.0507495, 0.897926, 0.142075, 0.0924399, -0.776536
0.0214903, 0.898337, 0.142075, 0.0979738, -0.769177
0.026138, 0.903786, 0.142075, 0.094884, -0.76554
0.0313953, 0.906153, 0.142075, 0.0966783, -0.748597
0.0247053, 0.918796, 0.142075, 0.0944833, -0.740515
0.0752472, 0.911806, 0.142075, 0.0935752, -0.746577
0.0885443, 0.910248, 0.142075, 0.0933273, -0.755573
0.0420897, 0.912525, 0.142075, 0.0918889, -0.750455
0.081096, 0.903479, 0.142075, 0.0943362, -0.754078
0.0744236, 0.907952, 0.142075, 0.0934084, -0.754374
0.0453726, 0.897647, 0.142075, 0.0942015, -0.773848
0.0884167, 0.901465, 0.142075, 0.0944744, -0.772099
0.0854025, 0.907645, 0.142075, 0.091799, -0.775719
0.0645964, 0.893603, 0.142075, 0.0956146, -0.773733
0.118713, 0.895954, 0.142075, 0.098618, -0.770048
0.102377, 0.885787, 0.142075, 0.096622, -0.762196
0.105972, 0.869777, 0.142075, 0.0973384, -0.7727
0.105026, 0.876448, 0.142075, 0.100785, -0.768512
0.105549, 0.87233, 0.142075, 0.0998991, -0.772002
0.0756413, 0.878323, 0.142075, 0.103798, -0.778166
0.122614, 0.891445, 0.142075, 0.103555, -0.748218
0.11877, 0.907154, 0.142075, 0.101901, -0.755843
0.105364, 0.882387, 0.142075, 0.100718, -0.742139
0.141971, 0.870885, 0.142075, 0.103648, -0.757
0.14815, 0.879991, 0.142075, 0.104821, -0.792772
0.121362, 0.867871, 0.142075, 0.102068, -0.785417
0.107028, 0.893725, 0.142075, 0.102606, -0.780296
0.114831, 0.863595, 0.142075, 0.100467, -0.777956
0.0885157, 0.881802, 0.142075, 0.102935, -0.758034
0.0966728, 0.881385, 0.142075, 0.101055, -0.7497
0.10997, 0.88743, 0.142075, 0.100546, -0.761268
0.113236, 0.893593, 0.142075, 0.0973299, -0.770285
0.0993523, 0.877094, 0.142075, 0.100608, -0.767288
0.0735333, 0.859644, 0.142075, 0.102555, -0.75935
0.119203, 0.869538, 0.142075, 0.100227, -0.740568
0.13369, 0.893248, 0.142075, 0.101478, -0.744223
0.154301, 0.879023, 0.142075, 0.101232, -0.745059
0.133988, 0.875925, 0.142075, 0.102533, -0.74838
0.104946, 0.868697, 0.142075, 0.102387, -0.737866
0.121659, 0.860925, 0.142075, 0.105635, -0.739671
0.153288, 0.873776, 0.142075, 0.105174, -0.750263
0.131431, 0.880237, 0.142075, 0.103405, -0.748865
0.092484, 0.879998, 0.142075, 0.103662, -0.768373
0.0759629, 0.897174, 0.142075, 0.1004, -0.783225
0.0843507, 0.890051, 0.142075, 0.100168, -0.794229
0.109058, 0.879225, 0.142075, 0.10181, -0.796612
0.0757447, 0.871564, 0.142075, 0.100579, -0.788845
0.118524, 0.88335, 0.142075, 0.0996132, -0.798041
0.103316, 0.909692, 0.142075, 0.0973362, -0.777925
0.076057, 0.882492, 0.142075, 0.098074, -0.771701
0.0940891, 0.895816, 0.142075, 0.0981614, -0.788699
0.0738012, 0.89367, 0.142075, 0.0978476, -0.798831
0.0989634, 0.900237, 0.142075, 0.100167, -0.778766
0.101504, 0.898093, 0.142075, 0.0999727, -0.786694
0.102605, 0.900168, 0.142075, 0.0987464, -0.805617
0.123579, 0.890343, 0.142075, 0.0988153, -0.831488
0.0912771, 0.889459, 0.142075, 0.0973998, -0.800663
0.134153, 0.902579, 0.142075, 0.0977159, -0.798441
0.0972301, 0.900321, 0.142075, 0.0966477, -0.809302
0.0851437, 0.894849, 0.142075, 0.0959187, -0.812107
0.121316, 0.899892, 0.142075, 0.0984372, -0.832436
0.125364, 0.900028, 0.142075, 0.100649, -0.846826
0.119154, 0.891958, 0.142075, 0.101425, -0.85115
0.134467, 0.900963, 0.142075, 0.100335, -0.849558
